"","composer","set","performer","chroma","mode","albumID","stat_name","variable","value"
"962","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","std","rms",0.00185176741797477
"963","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","median","rms",0.00688562355935573
"964","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","mean","tempo",57.421875
"965","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","std","tempo",0
"966","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","median","tempo",57.421875
"967","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","mean","onset_strength",0.534453570842743
"968","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","std","onset_strength",0.709556996822357
"969","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","median","onset_strength",0.375649452209473
"970","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.0308492369949818
"971","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.0327083989977837
"972","chopin","1","ashkenazy","4","minor","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.022679042071104
"973","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","mean","centroid",929.450856888228
"974","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","std","centroid",75.5723664827197
"975","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","median","centroid",928.979354005985
"976","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.027108686099857
"977","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","std","zerocrossing",0.00547670977127368
"978","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","median","zerocrossing",0.02734375
"979","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","mean","rms",0.0211430490016937
"980","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","std","rms",0.00478207040578126
"981","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","median","rms",0.0206165742129087
"982","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","mean","tempo",103.359375
"983","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","std","tempo",0
"984","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","median","tempo",103.359375
"985","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","mean","onset_strength",0.747803390026093
"986","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","std","onset_strength",0.741743624210358
"987","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","median","onset_strength",0.424154460430145
"988","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.0560942031443119
"989","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.0478028133511543
"990","chopin","1","ashkenazy","7","Major","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0387622192502022
"991","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","mean","centroid",785.831566330631
"992","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","std","centroid",68.2984856793379
"993","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","median","centroid",776.176150078432
"994","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0242210675378478
"995","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","std","zerocrossing",0.00368167870825188
"996","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","median","zerocrossing",0.02392578125
"997","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","mean","rms",0.0704067498445511
"998","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","std","rms",0.0101420860737562
"999","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","median","rms",0.070233941078186
"1000","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","mean","tempo",99.3840144230769
"1001","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","std","tempo",0
"1002","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","median","tempo",99.3840144230769
"1003","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","mean","onset_strength",0.556614279747009
"1004","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","std","onset_strength",0.402006477117539
"1005","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","median","onset_strength",0.44709312915802
"1006","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.051162987947464
"1007","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.049538891762495
"1008","chopin","1","ashkenazy","2","minor","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0351422429084778
"1009","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","mean","centroid",905.572426356658
"1010","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","std","centroid",58.5807072007227
"1011","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","median","centroid",901.714579310354
"1012","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0251216250712386
"1013","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","std","zerocrossing",0.0044170569160326
"1014","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","median","zerocrossing",0.02490234375
"1015","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","mean","rms",0.0187078788876534
"1016","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","std","rms",0.00442725885659456
"1017","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","median","rms",0.0186397768557072
"1018","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","mean","tempo",95.703125
"1019","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","std","tempo",0
"1020","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","median","tempo",95.703125
"1021","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","mean","onset_strength",0.555447399616241
"1022","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","std","onset_strength",0.651999831199646
"1023","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","median","onset_strength",0.366860210895538
"1024","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.0477410815656185
"1025","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.0418555550277233
"1026","chopin","1","ashkenazy","10","Major","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0340346805751324
"1027","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","mean","centroid",982.47034460681
"1028","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","std","centroid",129.38318370052
"1029","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","median","centroid",969.334087368451
"1030","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0289504317090985
"1031","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","std","zerocrossing",0.00400811383512443
"1032","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","median","zerocrossing",0.029296875
"1033","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","mean","rms",0.0252303797751665
"1034","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","std","rms",0.0058452277444303
"1035","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","median","rms",0.0254945755004883
"1036","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","mean","tempo",103.359375
"1037","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","std","tempo",0
"1038","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","median","tempo",103.359375
"1039","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","mean","onset_strength",0.709676742553711
"1040","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","std","onset_strength",0.831084668636322
"1041","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","median","onset_strength",0.417173355817795
"1042","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.130953878164291
"1043","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.103197790682316
"1044","chopin","1","ashkenazy","2","Major","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.109874173998833
"1045","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","mean","centroid",814.414862517567
"1046","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","std","centroid",72.7693850389235
"1047","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","median","centroid",801.011679648732
"1048","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0250048140404929
"1049","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","std","zerocrossing",0.00462061960379645
"1050","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","median","zerocrossing",0.0244140625
"1051","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","mean","rms",0.037655558437109
"1052","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","std","rms",0.00756815541535615
"1053","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","median","rms",0.0380699671804905
"1054","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","mean","tempo",172.265625
"1055","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","std","tempo",0
"1056","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","median","tempo",172.265625
"1057","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","mean","onset_strength",0.580486238002777
"1058","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","std","onset_strength",0.534368336200714
"1059","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","median","onset_strength",0.416376262903214
"1060","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.0559558272361755
"1061","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.0521786138415337
"1062","chopin","1","ashkenazy","0","Major","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0374877899885178
"1063","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","mean","centroid",1156.35597185393
"1064","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","std","centroid",524.698920383383
"1065","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","median","centroid",1003.73034496928
"1066","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0244496147753456
"1067","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","std","zerocrossing",0.00648583851160747
"1068","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","median","zerocrossing",0.02392578125
"1069","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","mean","rms",0.0104300938546657
"1070","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","std","rms",0.00602060183882713
"1071","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","median","rms",0.00949410162866115
"1072","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","mean","tempo",117.453835227273
"1073","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","std","tempo",0
"1074","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","median","tempo",117.453835227273
"1075","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","mean","onset_strength",0.465117543935776
"1076","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","std","onset_strength",0.923925220966339
"1077","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","median","onset_strength",0.320029854774475
"1078","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.0383479185402393
"1079","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.060958880931139
"1080","chopin","1","ashkenazy","9","Major","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.018428286537528
"1081","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","mean","centroid",1064.29350314739
"1082","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","std","centroid",176.22212273883
"1083","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","median","centroid",1022.84776785321
"1084","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.028011663532983
"1085","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","std","zerocrossing",0.00477616560085992
"1086","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","median","zerocrossing",0.02783203125
"1087","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","mean","rms",0.0143999056890607
"1088","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","std","rms",0.00689777685329318
"1089","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","median","rms",0.0132188927382231
"1090","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","mean","tempo",45.3330592105263
"1091","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","std","tempo",0
"1092","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","median","tempo",45.3330592105263
"1093","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","mean","onset_strength",0.489414781332016
"1094","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","std","onset_strength",1.05441641807556
"1095","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","median","onset_strength",0.255206555128098
"1096","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.0481721572577953
"1097","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.0354842245578766
"1098","chopin","1","ashkenazy","11","minor","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0394349098205566
"1099","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","mean","centroid",756.324240230929
"1100","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","std","centroid",70.15613671351
"1101","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","median","centroid",750.401629262647
"1102","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0227802879357768
"1103","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","std","zerocrossing",0.00385132959637385
"1104","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","median","zerocrossing",0.0224609375
"1105","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","mean","rms",0.0502778626978397
"1106","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","std","rms",0.0126576973125339
"1107","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","median","rms",0.0493207648396492
"1108","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","mean","tempo",129.19921875
"1109","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","std","tempo",0
"1110","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","median","tempo",129.19921875
"1111","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","mean","onset_strength",0.546602964401245
"1112","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","std","onset_strength",0.438027560710907
"1113","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","median","onset_strength",0.450418651103973
"1114","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.0253347754478455
"1115","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.0258426573127508
"1116","chopin","1","ashkenazy","4","Major","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0170162823051214
"1117","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","mean","centroid",972.701094817514
"1118","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","std","centroid",89.2460049416389
"1119","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","median","centroid",973.645139201145
"1120","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0234528607943374
"1121","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","std","zerocrossing",0.0071116412954712
"1122","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","median","zerocrossing",0.0234375
"1123","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","mean","rms",0.0141244335100055
"1124","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","std","rms",0.00427376199513673
"1125","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","median","rms",0.0138026103377342
"1126","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","mean","tempo",64.599609375
"1127","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","std","tempo",0
"1128","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","median","tempo",64.599609375
"1129","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","mean","onset_strength",0.513093590736389
"1130","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","std","onset_strength",0.870135962963104
"1131","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","median","onset_strength",0.305608630180359
"1132","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.0400571934878826
"1133","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.0509035736322403
"1134","chopin","1","ashkenazy","1","Major","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0210444536060095
"1135","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","mean","centroid",857.737917329387
"1136","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","std","centroid",97.1169364055035
"1137","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","median","centroid",852.938850171189
"1138","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0254750775076822
"1139","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","std","zerocrossing",0.00439314795287743
"1140","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","median","zerocrossing",0.02490234375
"1141","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","mean","rms",0.0312269609421492
"1142","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","std","rms",0.00659326650202274
"1143","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","median","rms",0.0318104587495327
"1144","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","mean","tempo",107.666015625
"1145","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","std","tempo",0
"1146","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","median","tempo",107.666015625
"1147","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","mean","onset_strength",0.574385344982147
"1148","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","std","onset_strength",0.664154827594757
"1149","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","median","onset_strength",0.380963146686554
"1150","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.0609093084931374
"1151","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.0595883727073669
"1152","chopin","1","ashkenazy","8","Major","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0391792878508568
"1153","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","mean","centroid",915.789362357731
"1154","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","std","centroid",516.036820931515
"1155","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","median","centroid",788.633586161053
"1156","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0267143631527182
"1157","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","std","zerocrossing",0.00840147206190771
"1158","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","median","zerocrossing",0.025390625
"1159","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","mean","rms",0.102338351309299
"1160","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","std","rms",0.033975325524807
"1161","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","median","rms",0.104941099882126
"1162","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","mean","tempo",99.3840144230769
"1163","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","std","tempo",0
"1164","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","median","tempo",99.3840144230769
"1165","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","mean","onset_strength",0.6254563331604
"1166","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","std","onset_strength",0.844291687011719
"1167","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","median","onset_strength",0.402254819869995
"1168","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.0675223171710968
"1169","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.087028406560421
"1170","chopin","1","ashkenazy","7","minor","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0384999364614487
"1171","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","mean","centroid",935.986581345081
"1172","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","std","centroid",144.904350869651
"1173","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","median","centroid",916.370385354507
"1174","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0322058140049575
"1175","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","std","zerocrossing",0.0107376081045947
"1176","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","median","zerocrossing",0.02978515625
"1177","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","mean","rms",0.0577560625970364
"1178","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","std","rms",0.0117221055552363
"1179","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","median","rms",0.0559704042971134
"1180","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","mean","tempo",103.359375
"1181","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","std","tempo",0
"1182","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","median","tempo",103.359375
"1183","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","mean","onset_strength",0.724363625049591
"1184","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","std","onset_strength",0.62693327665329
"1185","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","median","onset_strength",0.518737554550171
"1186","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.102393634617329
"1187","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.123130902647972
"1188","chopin","1","ashkenazy","10","minor","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0762130469083786
"1189","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","mean","centroid",923.161207629402
"1190","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","std","centroid",168.187391141796
"1191","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","median","centroid",874.62298530234
"1192","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0277121433626341
"1193","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","std","zerocrossing",0.0110154360398189
"1194","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","median","zerocrossing",0.025390625
"1195","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","mean","rms",0.0238616187125444
"1196","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","std","rms",0.0069455555640161
"1197","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","median","rms",0.0247953981161117
"1198","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","mean","tempo",73.828125
"1199","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","std","tempo",0
"1200","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","median","tempo",73.828125
"1201","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","mean","onset_strength",0.673794031143188
"1202","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","std","onset_strength",0.858128607273102
"1203","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","median","onset_strength",0.425807386636734
"1204","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","mean","high_freq_energy",0.103978104889393
"1205","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","std","high_freq_energy",0.249736919999123
"1206","chopin","1","ashkenazy","1","minor","chopinAshkenazy1992Deadpan","median","high_freq_energy",0.0403910353779793
"1207","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","mean","centroid",1030.67245742698
"1208","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","std","centroid",101.808065909569
"1209","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","median","centroid",1015.80572081912
"1210","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","mean","zerocrossing",0.0240841686803735
"1211","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","std","zerocrossing",0.00567124183725402
"1212","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","median","zerocrossing",0.02392578125
"1213","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","mean","rms",0.0115486597642302
"1214","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","std","rms",0.0033940989524126
"1215","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","median","rms",0.0117016527801752
"1216","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","mean","tempo",78.3025568181818
"1217","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","std","tempo",0
"1218","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","median","tempo",78.3025568181818
"1219","chopin","1","ashkenazy","6","Major","chopinAshkenazy1992Deadpan","mean","onset_strength",0.521989285945892
