set,composer,albumID,pieceID,key,chroma,participant,valence,arousal,condition,expID
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,34,5,79,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,37,3,93,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,37,4,74,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,38,2,100,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,38,6,74,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,39,5,71,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,39,5,38,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,4,5,64,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,4,6,30,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,40,2,95,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,40,5,55,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,41,6,27,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,41,5,76,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,42,3,90,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,42,6,80,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,43,3,86,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,43,6,73,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,6,2,98,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,6,6,60,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,7,6,70,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,7,6,70,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m8,g#,8,8,5,81,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M8,Ab,8,8,3,71,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,12,2,14,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,12,6,38,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,13,1,26,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,13,5,7,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,14,2,40,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,14,5,16,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,15,1,30,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,15,5,25,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,16,1,32,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,16,3,38,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,17,1,72,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,17,3,20,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,18,2,23,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,18,4,21,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,19,2,1,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,19,5,21,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,24,3,29,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,24,5,39,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,25,2,46,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,25,5,77,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,26,3,36,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,26,5,39,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,27,6,19,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,27,5,9,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,28,2,6,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,28,2,30,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,29,3,42,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,29,5,30,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,30,2,37,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,30,4,10,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,31,3,28,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,31,3,31,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,32,2,22,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,32,6,25,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,33,4,12,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,33,3,30,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,34,2,85,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,34,4,34,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,37,1,23,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,37,3,11,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,38,2,50,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,38,5,15,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,39,1,45,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,39,2,15,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,4,2,63,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,4,3,35,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,40,3,30,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,40,5,20,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,41,3,61,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,41,3,43,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,42,4,50,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,42,6,19,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,43,2,28,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,43,5,15,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,6,2,64,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,6,2,9,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,7,2,54,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,7,4,55,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,m9,a,9,8,3,38,deadpan,137
1,chopin,chopinAshkenazy1992Deadpan,M9,A,9,8,4,40,deadpan,137
1,bach,bachAshkenazy2006Deadpan,m0,c,0,1,3,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,1,5,66,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,10,1,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,10,5,32,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,11,3,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,11,5,57,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,12,4,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,12,7,5,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,13,3,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,13,5,57,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,14,3,99,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,14,3,32,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,15,4,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,15,6,26,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,16,4,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,16,5,35,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,17,2,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,17,6,23,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,18,2,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,18,6,16,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,19,3,95,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,19,2,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,2,3,95,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,2,6,15,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,20,5,73,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,20,2,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,21,1,93,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,21,7,18,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,22,5,45,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,22,6,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,23,2,87,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,23,5,14,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,24,5,93,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,24,5,11,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,25,2,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,25,5,18,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,26,2,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,26,5,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,27,3,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,27,5,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,28,6,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,28,3,55,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,29,6,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,29,5,63,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,3,3,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,3,6,1,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,30,6,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,30,5,24,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,31,2,69,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,31,4,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,32,2,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,32,4,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,4,6,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,4,5,42,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,5,3,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,5,7,5,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,6,5,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,6,4,21,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m0,c,0,7,3,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M0,C,0,7,2,54,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,1,4,63,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,1,6,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,10,5,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,10,6,92,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,11,4,56,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,11,7,93,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,12,2,23,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,12,6,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,13,3,37,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,13,7,95,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,14,2,12,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,14,7,97,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,15,2,15,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,15,5,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,16,3,28,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,16,5,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,17,2,66,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,17,7,96,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,18,3,31,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,18,6,76,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,19,2,15,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,19,6,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,2,3,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,2,7,98,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,20,2,33,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,20,5,61,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,21,3,66,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,21,7,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,22,2,2,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,22,6,84,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,23,3,43,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,23,7,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,24,2,7,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,24,6,93,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,25,2,18,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,25,6,93,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,26,6,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,26,4,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,27,2,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,27,6,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,28,3,73,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,28,6,86,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,29,3,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,29,7,88,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,3,3,19,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,3,6,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,30,1,9,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,30,7,97,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,31,3,40,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,31,5,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,32,3,29,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,32,6,95,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,4,4,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,4,7,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,5,2,10,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,5,7,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,6,3,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,6,6,91,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m1,c#,1,7,2,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M1,C#,1,7,4,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,1,3,77,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,1,5,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,10,1,11,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,10,6,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,11,3,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,11,6,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,12,3,22,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,12,5,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,13,3,36,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,13,5,99,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,14,2,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,14,5,86,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,15,2,9,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,15,4,84,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,16,3,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,16,5,93,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,17,3,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,17,7,96,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,18,3,31,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,18,7,86,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,19,2,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,19,5,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,2,2,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,2,6,98,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,20,3,32,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,20,5,57,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,21,2,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,21,7,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,22,2,9,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,22,6,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,23,2,35,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,23,6,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,24,3,8,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,24,3,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,25,2,38,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,25,6,84,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,26,3,25,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,26,2,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,27,3,42,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,27,7,97,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,28,4,42,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,28,5,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,29,1,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,29,4,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,3,3,1,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,3,4,99,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,30,2,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,30,3,88,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,31,2,25,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,31,5,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,32,3,24,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,32,6,97,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,4,2,47,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,4,5,97,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,5,2,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,5,6,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,6,5,25,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,6,5,45,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m10,bb,10,7,3,40,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M10,Bb,10,7,5,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,1,4,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,1,6,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,10,3,27,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,10,3,31,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,11,3,14,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,11,3,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,12,6,17,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,12,4,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,13,4,39,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,13,6,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,14,3,36,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,14,5,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,15,3,12,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,15,6,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,16,4,20,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,16,4,59,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,17,3,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,17,7,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,18,3,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,18,3,86,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,19,3,40,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,19,3,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,2,3,40,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,2,5,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,20,3,25,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,20,5,61,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,21,3,26,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,21,7,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,22,3,31,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,22,6,58,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,23,3,19,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,23,6,93,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,24,3,15,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,24,6,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,25,3,61,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,25,3,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,26,3,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,26,6,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,27,2,63,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,27,6,74,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,28,3,59,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,28,5,55,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,29,1,39,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,29,4,59,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,3,4,37,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,3,6,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,30,3,29,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,30,6,72,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,31,3,37,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,31,4,51,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,32,4,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,32,5,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,4,4,6,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,4,7,97,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,5,3,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,5,4,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,6,2,13,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,6,5,87,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m11,b,11,7,2,27,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M11,B,11,7,5,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,1,6,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,1,6,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,10,6,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,10,6,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,11,2,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,11,5,91,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,12,5,72,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,12,6,91,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,13,4,79,deadpan,142
